Agency ID	Agency Name	Site ID	Site Name	Address	City	State	Zip Code	Phone Number	URL	Ages Served	Ages Zero To Three	Ages Three To Five	Part Day Program	Full Day Program	Full Year Program	School Year Program	Operating Hours	School Based	Community Based	Head Start Program	Accept CCAP	Home Visiting	Other Languages	Other Features	Accreditation	Universal Application	Quality Rating	Slots available	Site AKA Name	Center Description	Center Description (Spanish)	Neighborhood ID	Neighberhood Name	Geocode Coordinates	Part Week Program	Full Week Program	Early Head Start Program	CEL ID	Email	Curriculum	Community / Region ID	Community / Region Name	Last Update Date	Active	Display On CEL
22	Chicago Public Schools	1546	Orozco	1940 W 18TH ST	Chicago	IL	60608	(773)534-7215	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610329	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	Orozco Fine Arts & Sciences Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		131	Lower West Side	SRID=4326;POINT (-87.6750549999999862 41.8578589999999977)	0	1	0	800	EMartinez10@cps.edu		42	LOWER WEST SIDE	12-04-2017	1	
22	Chicago Public Schools	1357	Ortiz De Dominguez	3000 S. Lawndale Ave	Chicago	IL	60623	(773)-534-1600	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=609950	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	Josefa Ortiz De Dominguez Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		130	South Lawndale	SRID=4326;POINT (-87.7173069999999768 41.8382949999999667)	0	1	0	630	aherrera-vest@cps.edu		63	SOUTH LAWNDALE	12-04-2017	1	
22	Chicago Public Schools	1547	Otis	525 N ARMOUR ST	Chicago	IL	60642	(773)534-7665	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610107	3 years to 5 years	0	1	1	1	1	0	From  To 	1	0	0	0	0				1	Silver	Slots Available	James Otis Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		123	West Town	SRID=4326;POINT (-87.6653179999999850 41.8918880000000016)	0	1	0	801	nmendez@cps.edu		74	WEST TOWN	12-04-2017	1	
22	Chicago Public Schools	338	OToole	6550 S. Seeley		IL	60636	(773)-535-9040	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610108	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	1	0	0				1	Silver	Few or No Slots	Luke O'Toole Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		163	West Englewood	SRID=4326;POINT (-87.6750219999999842 41.7747569999999939)	0	1	0	802	knhall@cps.edu		69	WEST ENGLEWOOD	12-04-2017	1	
22	Chicago Public Schools	1548	Owens	12302 S STATE ST	Chicago	IL	60628	(773)535-5475	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=609943	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	0	0	0				1	Licensed	Few or No Slots	Jesse Owens Elementary Community Academy	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		148	West Pullman	SRID=4326;POINT (-87.6223000999999471 41.6677890999999860)	0	1	0	678	MLSeaton@cps.edu		72	WEST PULLMAN	12-04-2017	1	
22	Chicago Public Schools	1549	Palmer	5051 N KENNETH AVE	Chicago	IL	60630	(773)534-3704	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610111	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	John Palmer Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		112	Albany Park	SRID=4326;POINT (-87.7390969999999868 41.9729639999999691)	0	1	0	803	jkdixon@cps.edu		1	ALBANY PARK	12-04-2017	1	
22	Chicago Public Schools	1409	Park Manor	7037 S Rhodes Ave	Chicago	IL	60637	(773)-535-3070	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610115	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	0	0	0				1	Silver	Few or No Slots	Park Manor Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		165	Greater Grand Crossing	SRID=4326;POINT (-87.6116009999999790 41.7669060000000059)	0	1	0	804			29	GREATER GRAND CROSSING	12-04-2017	1	
22	Chicago Public Schools	1550	Parker	328 W 69th St	Chicago	IL	60621	(773)535-3375	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610112	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	0	0	0				1	Licensed	Few or No Slots	Francis W Parker Elementary Community Academy	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		164	Englewood	SRID=4326;POINT (-87.6336251999999405 41.7691775999999280)	0	1	0	805	RDBrown@cps.edu		24	ENGLEWOOD	12-04-2017	1	
22	Chicago Public Schools	341	Parkside	6938 S. East End		IL	60649	(773)-535-0940	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610116	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	Parkside Elementary Community Academy	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		137	South Shore	SRID=4326;POINT (-87.5830469999999650 41.7688339999999982)	0	1	0	806	jdumas@cps.k12.il.us		64	SOUTH SHORE	12-04-2017	1	
22	Chicago Public Schools	1551	Pasteur	5825 S KOSTNER AVE	Chicago	IL	60629	(773)535-2270	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610117	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Silver	Few or No Slots	Louis Pasteur Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		158	West Elsdon	SRID=4326;POINT (-87.7327679999999788 41.7871579999999767)	0	1	0	807	GBTrujillo@cps.edu		68	WEST ELSDON	12-04-2017	1	
22	Chicago Public Schools	849	Peck	4026 W 59th Street		IL	60629	(773)-535-2450	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610120	3 years to 5 years	0	1	1	1	1	0	From  To 	1	0	0	0	0				1	Licensed	Few or No Slots	Ferdinand Peck Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		158	West Elsdon	SRID=4326;POINT (-87.7241109000000279 41.7861809999999849)	0	1	0	808	ohassan@cps.k12.il.us		68	WEST ELSDON	12-04-2017	1	
22	Chicago Public Schools	1552	Peirce	1423 W BRYN MAWR AVE	Chicago	IL	60660	(773)534-2440	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610122	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	Helen Peirce International Studies ES	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		174	Edgewater	SRID=4326;POINT (-87.6666929999999951 41.9835039999999893)	0	1	0	809	LZaimi@cps.edu		22	EDGEWATER	12-04-2017	1	
22	Chicago Public Schools	343	Penn	1616 S. Avers Ave	Chicago	IL	60623	(773)-534-1665	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610123	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	0	0	0				1	Silver	Few or No Slots	William Penn Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		128	North Lawndale	SRID=4326;POINT (-87.7217839999999711 41.8583369999999775)	0	1	0	810	groman1@cps.k12.il.us		51	NORTH LAWNDALE	12-04-2017	1	
22	Chicago Public Schools	344	Perez	2001 S Throop St		IL	60608	(773)-534-7650	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=609872	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	1	0	0				1	Gold	Few or No Slots	Manuel Perez Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		131	Lower West Side	SRID=4326;POINT (-87.6587641999999931 41.8551816999999815)	0	1	0	811	vkleros@cps.edu		42	LOWER WEST SIDE	12-04-2017	1	
22	Chicago Public Schools	510	Pershing	3200 S Calumet Ave		IL	60616	(773)-534-9272	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610126	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Licensed	Few or No Slots	John J Pershing Elementary Humanities Magnet	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		99	Douglas	SRID=4326;POINT (-87.6134689999999807 41.8381449999999759)	0	1	0	812			18	DOUGLAS	12-04-2017	1	
22	Chicago Public Schools	1553	Peterson	5510 N CHRISTIANA AVE	Chicago	IL	60625	(773)534-5070	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610127	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	Mary Gage Peterson Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		111	North Park	SRID=4326;POINT (-87.7124799999999851 41.9814119999999846)	0	1	0	813	ekkane@cps.edu		52	NORTH PARK	12-04-2017	1	
